model,dataset,method,batch_size,lr,wd,momentum,epochs,scheduler,seed,wd_sched,exp,sum_lr,best_test_acc,final_test_acc,final_train_loss,final_train_acc,final_test_loss,diverged,epochs_run,wall_time
mlp,mnist,SGD+WD,128,0.1,0.002,0.0,100,cosine,2024,fixed,e12_ms,2368.4500000000003,98.39,98.32,0.02059924279054,99.84666666666666,0.05418097568769,0,100,545.5
mlp,mnist,SGD+WD,128,0.1,0.002834,0.0,100,cosine,123,linear,e12_ms,2368.45,98.47,98.41,0.0083172170385718,99.975,0.0490038709933869,0,100,582.3
resnet18,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,123,fixed,e12_ms,1974.5500000000009,77.43,77.25,0.0581364611136913,99.9,0.8861367513656616,0,100,2676.9
resnet18,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,42,fixed,e12_ms,1974.5500000000009,77.75,77.75,0.0579152158617973,99.902,0.8918623781204223,0,100,2773.2
resnet18,cifar100,SGD+WD,128,0.1,0.03048,0.0,100,cosine,42,linear_up,e12_ms,1974.55,78.08,77.99,0.4261056402492523,98.26,0.9996629455566406,0,100,2832.5
mlp,mnist,SGD+WD,128,0.1,0.002834,0.0,100,cosine,2024,linear,e12_ms,2368.45,98.45,98.34,0.0083104378158847,99.97166666666666,0.0489276407845551,0,100,786.6
vgg16,cifar100,SGDM+WD,128,0.1,0.001,0.9,100,cosine,123,fixed,e12_ms,1974.5500000000009,73.1,73.1,0.0342403477966785,99.306,1.2535832891464234,0,100,1196.8
vgg16,cifar100,SGDM+WD,128,0.1,0.0005809,0.9,100,cosine,123,iso_product,e12_ms,1974.55,73.38,73.38,0.1659680195713043,96.484,1.0466648871421813,0,100,1219.8
vgg16,cifar100,SGDM+WD,128,0.1,0.001,0.9,100,cosine,2024,fixed,e12_ms,1974.5500000000009,73.15,73.14,0.03153597376585,99.34,1.24190036945343,0,100,1501.2
vgg16,cifar100,SGDM+WD,128,0.1,0.0005809,0.9,100,cosine,2024,iso_product,e12_ms,1974.55,73.84,73.68,0.1750516030168533,96.23,1.0388934071540832,0,100,1644.2
vgg16,cifar100,SGD+WD,128,0.1,0.01,0.0,100,cosine,123,fixed,e12_ms,1974.5500000000009,74.67,74.31,0.0866385407304763,99.65,1.018676539516449,0,100,1601.7
vgg16,cifar100,SGD+WD,128,0.1,0.01,0.0,100,cosine,2024,fixed,e12_ms,1974.5500000000009,75.1,75.1,0.0882748240685463,99.558,1.0142283742904663,0,100,1687.1
vgg16,cifar100,SGD+WD,128,0.1,0.005809,0.0,100,cosine,123,iso_product,e12_ms,1974.55,76.43,76.19,0.7252420263290406,95.382,1.2904697008132937,0,100,1613.7
vgg16,cifar100,SGD+WD,128,0.1,0.005809,0.0,100,cosine,2024,iso_product,e12_ms,1974.55,75.78,75.78,0.7231449585151672,95.38,1.2937349607467652,0,100,1611.7
resnet50,cifar100,SGD+WD,128,0.1,0.002,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,78.64,78.26,0.0195019716072082,99.962,0.8726228246688843,0,100,4864.3
resnet50,cifar100,SGD+WD,128,0.1,0.001,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,77.63,77.47,0.0085482633283734,99.978,0.9003882514953613,0,100,4866.3
resnet50,cifar100,SGD+WD,128,0.1,0.003,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,78.94,78.8,0.0318120719528198,99.912,0.8554211238861084,0,100,6296.3
resnet50,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,79.21,79.1,0.0531790985846519,99.874,0.8379272686004638,0,100,6324.0
resnet50,cifar100,SGD+WD,128,0.1,0.0075,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,78.98,78.84,0.09452172041893,99.66,0.8344728869438172,0,100,4873.0
resnet50,cifar100,SGD+WD,128,0.1,0.01,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,78.65,78.59,0.1375448672485351,99.434,0.8515219194412231,0,100,4873.7
resnet50,cifar100,SGD+WD,128,0.1,0.02,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,73.4,73.29,0.5503336895751954,91.812,1.0612689971923828,0,100,6110.2
resnet50,cifar100,SGDM+WD,128,0.1,0.0001,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,72.66,72.66,0.0041795200034976,99.956,1.3677330204963685,0,100,6113.7
resnet50,cifar100,SGDM+WD,128,0.1,0.0006,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,76.07,76.07,0.0140238241845369,99.91,1.0009720685958865,0,100,4913.7
resnet50,cifar100,SGDM+WD,128,0.1,0.0003,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,74.94,74.67,0.0077745436784625,99.956,1.0726850555419922,0,100,4916.7
resnet50,cifar100,SGDM+WD,128,0.1,0.001,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,75.66,75.66,0.033730384812355,99.74,0.9661126865386964,0,100,6243.5
resnet50,cifar100,SGDM+WD,128,0.1,0.002,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,72.34,72.34,0.2294433372306823,95.294,1.0197362350463868,0,100,6254.2
resnet50,cifar100,SGDM+WD,128,0.1,0.003,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,64.52,64.45,0.7372480054855347,81.216,1.3023400663375857,0,100,4906.5
resnet50,cifar100,SGDM+WD,128,0.1,0.005,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.48,55.48,1.4578939461517333,62.268,1.6809262567520142,0,100,4912.3
resnet50,cifar100,SGDM+WD,128,0.1,0.0006794,0.9,100,cosine,42,linear_up,e12_matched,1974.55,75.23,75.23,0.0103790507113933,99.948,1.022546071434021,0,100,4913.2
resnet50,cifar100,SGDM+WD,128,0.1,0.002038,0.9,100,cosine,42,linear_up,e12_matched,1974.55,78.68,78.68,0.0348629928821325,99.752,0.828610968875885,0,100,4916.4
resnet50,cifar100,SGDM+WD,128,0.1,0.0002834,0.9,100,cosine,42,linear,e12_matched,1974.55,74.38,74.23,0.0029513229537755,99.96,1.3651778345108032,0,100,6291.0
resnet50,cifar100,SGDM+WD,128,0.1,0.0001162,0.9,100,cosine,42,iso_product,e12_matched,1974.55,75.08,75.05,0.0145733205592632,99.96,0.9956902709007264,0,100,6328.5
resnet50,cifar100,SGDM+WD,128,0.1,0.0008503,0.9,100,cosine,42,linear,e12_matched,1974.55,77.01,76.98,0.0064855354951322,99.946,1.0580693899154665,0,100,4881.6
resnet50,cifar100,SGDM+WD,128,0.1,0.0003485,0.9,100,cosine,42,iso_product,e12_matched,1974.55,78.51,78.41,0.0601617182457447,99.564,0.8247294018745422,0,100,4882.7
resnet50,cifar100,SGDM+WD,128,0.1,0.003057,0.9,100,cosine,42,linear_up,e12_matched,1974.55,78.72,78.72,0.0743574635457992,99.102,0.802636386680603,0,100,6200.1
resnet50,cifar100,SGDM+WD,128,0.1,0.001276,0.9,100,cosine,42,linear,e12_matched,1974.55,76.47,76.18,0.0099478132361173,99.902,1.081710677051544,0,100,6272.2
resnet50,cifar100,SGDM+WD,128,0.1,0.0005228,0.9,100,cosine,42,iso_product,e12_matched,1974.55,77.42,77.42,0.1748420262432098,97.434,0.8455151942253113,0,100,4897.8
resnet50,cifar100,SGDM+WD,128,0.1,0.004076,0.9,100,cosine,42,linear_up,e12_matched,1974.55,78.27,78.27,0.1325923958301544,97.724,0.8030228942871094,0,100,4899.4
resnet50,cifar100,SGDM+WD,128,0.1,0.001701,0.9,100,cosine,42,linear,e12_matched,1974.55,76.42,76.3,0.0153477459794282,99.782,1.102365735435486,0,100,6125.1
resnet50,cifar100,SGDM+WD,128,0.1,0.0006971,0.9,100,cosine,42,iso_product,e12_matched,1974.55,77.33,77.33,0.2796610468006134,94.936,0.8461805464744568,0,100,6222.8
resnet50,cifar100,SGDM+WD,128,0.1,0.005095,0.9,100,cosine,42,linear_up,e12_matched,1974.55,77.43,77.43,0.2019596471118927,96.12,0.8329636163711548,0,100,4861.5
resnet50,cifar100,SGDM+WD,128,0.1,0.002126,0.9,100,cosine,42,linear,e12_matched,1974.55,75.83,75.83,0.0278901441121101,99.552,1.0988902952194213,0,100,4863.6
resnet50,cifar100,SGDM+WD,128,0.1,0.006114,0.9,100,cosine,42,linear_up,e12_matched,1974.55,77.23,76.98,0.2806498983192443,94.164,0.8356735626220703,0,100,4593.6
resnet50,cifar100,SGDM+WD,128,0.1,0.002551,0.9,100,cosine,42,linear,e12_matched,1974.55,74.44,74.44,0.0414167907738685,99.478,1.0787520835876463,0,100,4593.7
resnet50,cifar100,SGDM+WD,128,0.1,0.001046,0.9,100,cosine,42,iso_product,e12_matched,1974.55,76.42,76.42,0.4786173801612854,90.208,0.8745975328445434,0,100,5454.1
resnet50,cifar100,SGDM+WD,128,0.1,0.0008713,0.9,100,cosine,42,iso_product,e12_matched,1974.55,77.08,77.08,0.3915288799285888,92.268,0.8460568239212036,0,100,5456.7
resnet50,cifar100,SGDM+WD,128,0.1,0.001394,0.9,100,cosine,42,iso_product,e12_matched,1974.55,73.09,72.86,0.719370290184021,84.56,1.0053030691146851,0,100,3006.4
resnet50,cifar100,SGDM+WD,128,0.1,0.008152,0.9,100,cosine,42,linear_up,e12_matched,1974.55,75.1,75.1,0.4600886239814758,89.606,0.9117506514549256,0,100,4578.8
resnet50,cifar100,SGDM+WD,128,0.1,0.003401,0.9,100,cosine,42,linear,e12_matched,1974.55,64.44,64.44,0.2190378183221817,94.984,1.4444607303619386,0,100,4578.4
resnet50,cifar100,SGD+WD,128,0.1,0.007086,0.0,100,cosine,42,linear,e12_matched,1974.55,79.25,79.25,0.0170313906866312,99.894,0.9031759905815124,0,100,4554.6
resnet50,cifar100,SGD+WD,128,0.1,0.01698,0.0,100,cosine,42,linear_up,e12_matched,1974.55,79.55,79.55,0.1867640667676925,99.566,0.8433150079727173,0,100,4557.0
resnet50,cifar100,SGD+WD,128,0.1,0.002904,0.0,100,cosine,42,iso_product,e12_matched,1974.55,79.31,79.29,0.3937924523925781,99.146,0.968181218147278,0,100,5440.0
resnet50,cifar100,SGD+WD,128,0.1,0.03397,0.0,100,cosine,42,linear_up,e12_matched,1974.55,78.98,78.98,0.5525658337402344,95.782,0.9707541187286376,0,100,5440.5
resnet50,cifar100,SGD+WD,128,0.1,0.005809,0.0,100,cosine,42,iso_product,e12_matched,1974.55,75.07,74.79,1.4147375976181031,86.538,1.5531603282928468,0,100,4742.1
resnet50,cifar100,SGD+WD,128,0.1,0.01417,0.0,100,cosine,42,linear,e12_matched,1974.55,78.36,78.36,0.0383320062053203,99.704,0.9161869931697846,0,100,4749.0
resnet50,cifar100,SGD+WD,128,0.1,0.02126,0.0,100,cosine,42,linear,e12_matched,1974.55,75.03,74.79,0.0897765871477127,98.888,1.0248206067085266,0,100,5521.9
resnet50,cifar100,SGD+WD,128,0.1,0.05095,0.0,100,cosine,42,linear_up,e12_matched,1974.55,71.92,71.91,1.1321030444335938,83.892,1.3251906690597537,0,100,5522.2
resnet50,cifar100,SGD+WD,128,0.1,0.008713,0.0,100,cosine,42,iso_product,e12_matched,1974.55,45.41,44.46,3.089154355316162,44.93,3.001496304702759,0,100,5449.2
resnet50,cifar100,SGD+WD,128,0.1,0.06794,0.0,100,cosine,42,linear_up,e12_matched,1974.55,62.48,62.39,1.7588892212677,68.04,1.771578508758545,0,100,5456.1
resnet50,cifar100,SGD+WD,128,0.1,0.02834,0.0,100,cosine,42,linear,e12_matched,1974.55,69.53,69.45,0.380215577583313,91.022,1.1585992055892944,0,100,5463.8
resnet50,cifar100,SGD+WD,128,0.1,0.01162,0.0,100,cosine,42,iso_product,e12_matched,1974.55,38.86,8.95,4.2705335153198245,8.672,4.2500869689941405,0,100,5463.9
resnet50,cifar100,SGD+WD,128,0.1,0.1019,0.0,100,cosine,42,linear_up,e12_matched,1974.55,39.15,25.97,3.308544795074463,25.916,3.239813388061524,0,100,5464.7
resnet50,cifar100,SGD+WD,128,0.1,0.04252,0.0,100,cosine,42,linear,e12_matched,1974.55,27.76,27.76,2.891772192993164,27.974,2.8700436630249024,0,100,5466.2
resnet50,cifar100,SGD+WD,128,0.1,0.01743,0.0,100,cosine,42,iso_product,e12_matched,1974.55,29.38,1.0,4.60546875,0.988,4.605170153045655,0,100,5402.9
resnet50,cifar100,SGD+WD,128,0.1,0.1529,0.0,100,cosine,42,linear_up,e12_matched,1974.55,35.73,1.0,4.60546875,1.0,4.605170330810547,0,100,5404.0
resnet50,cifar100,SGD+WD,128,0.1,0.06378,0.0,100,cosine,42,linear,e12_matched,1974.55,3.31,3.12,4.301739219055176,3.15,4.29738000869751,0,100,5454.0
resnet50,cifar100,SGD+WD,128,0.1,0.02614,0.0,100,cosine,42,iso_product,e12_matched,1974.55,16.5,1.0,4.60546875,0.982,4.605170225524902,0,100,5467.7
resnet50,cifar100,SGD+WD,128,0.1,0.2548,0.0,100,cosine,42,linear_up,e12_matched,1974.55,24.71,1.0,4.60546875,1.0,4.605169961547851,0,100,5526.4
resnet50,cifar100,SGD+WD,128,0.1,0.1063,0.0,100,cosine,42,linear,e12_matched,1974.55,3.3,1.0,4.60546875,1.0,4.605170369720459,0,100,5525.0
resnet50,cifar100,SGD+WD,128,0.1,0.04357,0.0,100,cosine,42,iso_product,e12_matched,1974.55,7.15,1.0,4.60546875,1.0,4.605170212554931,0,100,2986.1
resnet18,cifar100,SGD+WD,128,0.1,0.01417,0.0,100,cosine,42,linear,e12_fill,1974.55,76.92,76.78,0.0364652083134651,99.802,0.9131115322113036,0,100,1633.9
resnet18,cifar100,SGD+WD,128,0.1,0.007086,0.0,100,cosine,42,linear,e12_fill,1974.55,77.22,76.97,0.0186265388858318,99.932,0.9300444019317629,0,100,1643.0
resnet18,cifar100,SGD+WD,128,0.1,0.01063,0.0,100,cosine,42,linear,e12_fill,1974.55,78.04,77.85,0.0265841882050037,99.89,0.894666992855072,0,100,1847.8
resnet18,cifar100,SGD+WD,128,0.1,0.002362,0.0,100,cosine,42,linear,e12_fill,1974.55,77.08,76.82,0.0083415784603357,99.968,0.9488949699401856,0,100,1848.9
vgg16,cifar100,SGD+WD,128,0.1,0.006971,0.0,100,cosine,42,iso_product,e12_fill,1974.55,75.01,74.88,1.012354451942444,91.644,1.4627576543807983,0,100,1228.7
resnet18,cifar100,SGD+WD,128,0.1,0.04252,0.0,100,cosine,42,linear,e12_fill,1974.55,72.91,72.86,0.2172054782962799,96.566,1.0324940221786498,0,100,1501.7
resnet18,cifar100,SGD+WD,128,0.1,0.02834,0.0,100,cosine,42,linear,e12_fill,1974.55,76.37,76.37,0.08419096265316,99.296,0.9220494567871094,0,100,1711.9
resnet18,cifar100,SGD+WD,128,0.1,0.02126,0.0,100,cosine,42,linear,e12_fill,1974.55,77.18,76.96,0.057053680716753,99.676,0.9040828012466432,0,100,1802.8
vgg16,cifar100,SGD+WD,128,0.1,0.008713,0.0,100,cosine,42,iso_product,e12_fill,1974.55,69.6,69.6,1.5532937670135498,81.872,1.8305710733413696,0,100,1142.1
vgg16,cifar100,SGD+WD,128,0.1,0.04076,0.0,100,cosine,42,linear_up,e12_fill,1974.55,75.69,75.51,0.4354564733982086,97.28,1.1116957448005675,0,100,1139.3
vgg16,cifar100,SGD+WD,128,0.1,0.05095,0.0,100,cosine,42,linear_up,e12_fill,1974.55,74.4,74.4,0.6417148565292359,93.898,1.221626510810852,0,100,1144.8
vgg16,cifar100,SGDM+WD,128,0.1,0.0006706,0.9,100,cosine,42,iso_product,e12_fill,1974.55,73.75,73.75,0.1957211096572876,95.942,1.0278059564590454,0,100,1147.4
mlp,cifar10,SGD+WD,128,0.1,0.01698,0.0,100,cosine,42,linear_up,e12_fill,1974.55,58.01,57.9,0.6603616634750367,83.794,1.202911190032959,0,100,446.3
mlp,cifar10,SGD+WD,128,0.1,0.01132,0.0,100,cosine,42,linear_up,e12_fill,1974.55,57.79,57.78,0.3954608095550537,93.592,1.2638823265075685,0,100,533.6
mlp,cifar10,SGD+WD,128,0.1,0.004724,0.0,100,cosine,42,linear,e12_fill,1974.55,57.33,56.88,0.0392938071644306,99.876,1.882848710632324,0,100,448.9
vgg16,cifar100,SGDM+WD,128,0.1,0.003921,0.9,100,cosine,42,linear_up,e12_fill,1974.55,73.95,73.72,0.1155470615053176,97.492,1.0514909839630129,0,100,1028.2
mlp,cifar10,SGD+WD,128,0.1,0.007086,0.0,100,cosine,42,linear,e12_fill,1974.55,57.12,56.72,0.0645188723742961,99.59,1.7741069900512696,0,100,442.1
mlp,cifar10,SGD+WD,128,0.1,0.002904,0.0,100,cosine,42,iso_product,e12_fill,1974.55,56.83,56.48,1.044579589691162,68.754,1.268959559249878,0,100,449.9
mlp,cifar10,SGD+WD,128,0.1,0.001936,0.0,100,cosine,42,iso_product,e12_fill,1974.55,57.77,57.46,0.7014824740409851,83.86,1.2188171129226684,0,100,602.8
resnet50,cifar100,SGDM+WD,128,0.1,0.0008,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,76.73,76.54,0.0190690231066942,99.84,0.9599882593154908,0,100,3019.3
resnet50,cifar100,SGDM+WD,128,0.1,0.0009,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,76.9,76.81,0.0230956685912609,99.852,0.9232677927970886,0,100,5436.1
resnet50,cifar100,SGDM+WD,128,0.1,0.0011,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,77.72,77.66,0.0306067547392845,99.694,0.8865937469482422,0,100,5432.8
resnet50,cifar100,SGDM+WD,128,0.1,0.000962,0.9,100,cosine,2024,fixed,e12_ms,1974.5500000000009,77.78,77.76,0.0233623182821273,99.758,0.9338972955703736,0,100,4809.9
resnet50,cifar100,SGDM+WD,128,0.1,0.000962,0.9,100,cosine,42,fixed,e12_ms,1974.5500000000009,77.21,77.21,0.0238460953831672,99.784,0.9422193174362182,0,100,4811.0
resnet50,cifar100,SGDM+WD,128,0.1,0.000962,0.9,100,cosine,123,fixed,e12_ms,1974.5500000000009,75.77,75.67,0.026547084403634,99.742,0.9831578983783722,0,100,5562.8
resnet50,cifar100,SGDM+WD,128,0.1,0.003057,0.9,100,cosine,123,linear_up,e12_ms,1974.55,77.89,77.82,0.0712854844903946,99.154,0.8473683959960937,0,100,5570.4
resnet50,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,123,fixed,e12_ms,1974.5500000000009,79.11,79.11,0.0529592302691936,99.864,0.8455769467353821,0,100,4853.8
resnet50,cifar100,SGDM+WD,128,0.1,0.003057,0.9,100,cosine,2024,linear_up,e12_ms,1974.55,78.3,78.24,0.0789244506382942,99.046,0.8217248738288879,0,100,4856.9
resnet50,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,2024,fixed,e12_ms,1974.5500000000009,79.41,79.41,0.0531578420257568,99.886,0.8391387991905213,0,100,5279.2
resnet50,cifar100,SGD+WD,128,0.1,0.01698,0.0,100,cosine,123,linear_up,e12_ms,1974.55,79.74,79.74,0.179566881403923,99.632,0.836022191619873,0,100,5284.9
resnet18,cifar100,SGD+WD,128,0.1,0.01063,0.0,100,cosine,123,linear,e12_ms,1974.55,77.77,77.77,0.0270286726045608,99.888,0.8970879276275635,0,100,1674.3
resnet18,cifar100,SGD+WD,128,0.1,0.01063,0.0,100,cosine,2024,linear,e12_ms,1974.55,77.32,77.2,0.0268500570225715,99.9,0.9207696367263792,0,100,1354.1
resnet50,cifar100,SGD+WD,128,0.1,0.01698,0.0,100,cosine,2024,linear_up,e12_ms,1974.55,79.61,79.61,0.1838402407741546,99.554,0.8446298671722412,0,100,3143.5
mlp,cifar10,SGDM+WD,128,0.1,0.0008,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,57.07,57.0,0.0654679462230205,99.336,1.9834808034896847,0,100,447.2
mlp,cifar10,SGDM+WD,128,0.1,0.000962,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,56.24,56.13,0.0878129557061195,98.82,1.8770825550079344,0,100,449.5
resnet18,cifar100,SGDM+WD,128,0.1,0.000962,0.9,100,cosine,42,fixed,e12_fill,1974.5500000000009,76.22,76.21,0.0206623881113529,99.922,0.9330200894355772,0,100,1087.6
resnet50,cifar100,SGD+WD,128,0.1,0.002904,0.0,100,cosine,2024,iso_product,e12_ms,1974.55,79.85,79.85,0.3970151000881195,99.084,0.9642185904502868,0,100,4826.9
resnet50,cifar100,SGDM+WD,128,0.1,0.0003485,0.9,100,cosine,123,iso_product,e12_ms,1974.55,78.61,78.61,0.0599845235586166,99.608,0.8184866145133972,0,100,4832.2
resnet50,cifar100,SGDM+WD,128,0.1,0.0003485,0.9,100,cosine,2024,iso_product,e12_ms,1974.55,78.64,78.64,0.0655882885861396,99.482,0.8249025803089142,0,100,5876.6
resnet50,cifar100,SGD+WD,128,0.1,0.002904,0.0,100,cosine,123,iso_product,e12_ms,1974.55,79.85,79.85,0.4019699157619476,99.086,0.9626481167793274,0,100,5880.6
mlp_bn,cifar10,SGD+WD,128,0.1,0.005,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,54.64,54.62,0.0610137244284153,99.67,1.6205332147598266,0,100,487.7
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,58.31,58.26,0.0042009942173212,99.996,2.1476369079589843,0,100,502.0
mlp_bn,cifar10,SGD+WD,128,0.1,0.0075,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.64,55.43,0.1067520596671104,99.184,1.4803458316802978,0,100,505.7
mlp_bn,cifar10,SGD+WD,128,0.1,0.002,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.15,54.62,0.0197826063367724,99.974,1.862611708450317,0,100,568.1
mlp_bn,cifar10,SGD+WD,128,0.1,0.01,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.61,55.44,0.1597238252544403,98.536,1.4084293394088745,0,100,571.5
mlp_bn,cifar10,SGD+WD,128,0.1,0.02,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,56.74,56.35,0.3977420734405517,94.278,1.28650862865448,0,100,575.8
mlp_bn,cifar10,SGD+WD,128,0.1,0.001,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,56.08,55.25,0.013007503991723,99.998,1.9369476528167724,0,100,577.6
mlp_bn,cifar10,SGD+WD,128,0.1,0.003,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,54.79,54.07,0.0313201808136701,99.906,1.7894264209747317,0,100,581.9
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0003,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,58.06,57.59,0.0080002043293416,99.998,1.90565517578125,0,100,458.5
mlp_bn,cifar10,SGDM+WD,128,0.1,0.001,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,57.95,57.73,0.0278112696436047,99.882,1.8337947589874268,0,100,443.0
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0006,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,58.23,57.8,0.0140789124301075,99.98,1.856854503631592,0,100,456.5
mlp_bn,cifar10,SGDM+WD,128,0.1,0.003,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.21,55.21,0.3035163663673401,92.168,1.5033160043716431,0,100,459.9
mlp_bn,cifar10,SGDM+WD,128,0.1,0.002,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,55.83,55.27,0.1232742738890647,97.958,1.685018229675293,0,100,482.8
mlp_bn,cifar10,SGDM+WD,128,0.1,0.005,0.9,100,cosine,42,fixed,e12_fixed,1974.5500000000009,54.76,54.75,0.7030432941055298,77.53,1.3268307712554932,0,100,492.2
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0005095,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.13,56.77,0.0114006206342577,99.996,1.8224800312042235,0,100,437.4
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0002126,0.9,100,cosine,42,linear,e12_matched,1974.55,58.56,58.24,0.0025289321113005,100.0,2.3242107629776,0,100,469.5
mlp_bn,cifar10,SGDM+WD,128,0.1,4.724e-05,0.9,100,cosine,42,linear,e12_matched,1974.55,57.03,56.5,0.0014233581113442,99.994,2.9643758392333983,0,100,491.5
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0003397,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.34,57.1,0.0090916705867648,100.0,1.899252753829956,0,100,492.3
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001417,0.9,100,cosine,42,linear,e12_matched,1974.55,58.22,58.09,0.0021837479806691,100.0,2.4311537357330324,0,100,497.7
mlp_bn,cifar10,SGDM+WD,128,0.1,5.809e-05,0.9,100,cosine,42,iso_product,e12_matched,1974.55,57.99,57.31,0.0184847529584169,99.998,1.7340556831359863,0,100,521.5
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001132,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.5,57.33,0.0042999885204434,99.992,2.303086019515991,0,100,536.5
mlp_bn,cifar10,SGDM+WD,128,0.1,1.936e-05,0.9,100,cosine,42,iso_product,e12_matched,1974.55,57.55,57.31,0.005673529381752,99.992,2.2077829290390016,0,100,536.3
mlp_bn,cifar10,SGDM+WD,128,0.1,8.713e-05,0.9,100,cosine,42,iso_product,e12_matched,1974.55,57.47,56.64,0.0194663319832086,100.0,1.6940822933197022,0,100,437.7
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0008492,0.9,100,cosine,42,linear_up,e12_matched,1974.55,56.92,56.7,0.0152949266403913,99.998,1.7510078634262085,0,100,445.3
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0003543,0.9,100,cosine,42,linear,e12_matched,1974.55,58.13,57.88,0.0033094858431071,100.0,2.2023115341186523,0,100,462.7
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001162,0.9,100,cosine,42,iso_product,e12_matched,1974.55,57.28,57.13,0.0212744457393884,99.994,1.6788963508605956,0,100,518.3
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0002834,0.9,100,cosine,42,linear,e12_matched,1974.55,58.71,58.44,0.0029204073069989,100.0,2.2374689331054687,0,100,519.7
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0006794,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.9,57.62,0.0135249878126382,99.996,1.746929789733887,0,100,546.6
mlp_bn,cifar10,SGDM+WD,128,0.1,0.001019,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.17,56.98,0.0176486473149061,99.998,1.7368856637954713,0,100,551.9
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001452,0.9,100,cosine,42,iso_product,e12_matched,1974.55,56.88,56.59,0.0249032153278589,99.99,1.6621475261688232,0,100,552.5
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0004252,0.9,100,cosine,42,linear,e12_matched,1974.55,58.91,58.58,0.0036511850523203,100.0,2.168559083366394,0,100,457.7
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0001743,0.9,100,cosine,42,iso_product,e12_matched,1974.55,56.89,56.86,0.0283736203157901,99.982,1.6326909465789794,0,100,437.1
mlp_bn,cifar10,SGDM+WD,128,0.1,0.001359,0.9,100,cosine,42,linear_up,e12_matched,1974.55,57.22,57.0,0.0227667418688535,99.97,1.7074554246902467,0,100,477.8
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0005669,0.9,100,cosine,42,linear,e12_matched,1974.55,58.81,58.73,0.0043041533636301,100.0,2.1856008209228515,0,100,458.9
